movie_id,title,year,directors,actors,genres
1367,faust,1994,Jan Svankmajer,Heiner Lauterbach Stephanie Bothor Ünal Silver Janette Rauch Halik Hazar Brigitte Janner Stephanie Kindermann Katja Studt Dietrich Mattausch Holger Mahlich Oliver Bröcker Marek Harloff Klaus Naeve Teresa Harder Peter Maertens Jürgen Janza Emilio De Marchi Angela Stresemann Jürgen Schornagel Muriel Baumeister Vadim Glowna Andrea Lüdke Beatrice Manowski Udo Samel Arthur Brauss Hansjörg Felmy Martina Gedeck Claudia Geisler-Bading Dominique Lorenz Cecile Nordegg Meret Becker Dietmar Bär Angelica Domröse Ingrid van Bergen Heidelinde Weis Rolf Zacher Bruno Eyron Herbert Knaup Marita Marschall Christoph Waltz Ulrich Gebauer Gert Haucke Ernst Jacobi Wolfgang Müller Ben Becker Peter Bongartz Mathieu Carrière Hannes Jaenicke Gruschenka Stevens Guntbert Warns,Action Crime
1368,mina tannenbaum,1994,Martine Dugowson,Romane Bohringer Elsa Zylberstein Florence Thomassin Jean-Philippe Écoffey Eric Defosse Nils Tavernier Stéphane Slima Chantal Krief Jany Gastaldi Dumitru Furdui Harry Cleven Hugues Quester Alexandre von Sivers Artus de Penguern Toni Cecchinato Gwénola de Luze Julien Cafaro Élise Benroubi Shirley Kleinman Sabrina Germeau Élodie Grosbois Sylvia Antrop Blanche Aubrée Massimo Bellini Mina Buhbinder Daniel Charlier Peter Chase Philippe Chiffre Yves Claessens Martine Cohen Lucia Coppola Bertie Cortez Stéphane De Groodt Françoise De Paeuw Marbelle Deschamps Philippe Drukman Pierre Dumaine Muriel Esser Daphné Eyles Jacqueline Ghaye Madame Gonzales Serge Gozlan Denis Grumbach Richard Guez Bob Ingarao Anita Jans Jean Keuteriks Jacques Korman Jean-Charles Lachkah Losis Langlet Simon Layou Gaétan Malrait Eva Mazauric Josyn Milshtein Yanay Mizrahi Yoav Mizrahi Huguette Ouarnike Bobby Pacha Francis Paguet Isabelle Quadeus Marisa Quoilin Rachel Sabbah Jean-Louis Sbille Laurent Scano Sarrah Silvera Martin Stameschkine Georgette Stulens Kati Tastet Joseph Tibi Tillie Jean-Pierre Valère Isabelle van der Velde Christian Vermeulen Alain Villeval Rywka Wajsbrot Emilie Woitchik Alice Xanadu Bette Davis Rita Hayworth,Drama
1369,forbidden christ the cristo proibito il,1950,,,
1370,i cant sleep jai pas sommeil,1994,,,
1371,machine the,1994,Stephen Norrington,Brad Dourif Ely Pouget William Hootkins John Sharian Martin McDougall Andreas Wisniewski Richard Brake Alex Brooks Stuart St. Paul Jackie Sawiris Annemarie Lawless Julie Cox Kathleen Tessaro Ronald Fernee Lesley Lyon Jason Shepherd Colleen Passard Robert Jezek Dominic Hawksley Rachel Weisz Nicola Van Dam Rob Freeman Randall Paul Matthew Justice Joe Scott Melissa Charrington Dominic Anciano Ray Burdis Chris Edwards Anna Lisa Seccombe Lisa Shanley Ian Stanley Norse Stephen Norrington Richard Brenchley Samantha Jane O'Neill Maurice Fellouhe Tony Haynes John Schoonraad Fredrick Lopez,Action Horror Sci-Fi Thriller
1372,stranger the,1994,,,
1373,good morning,1971,,,
1374,falling in love again,1980,Steven Paul,Elliott Gould Susannah York Kaye Ballard Stuart Paul Michelle Pfeiffer Robert Hackman Cathy Tolbert Todd Hepler Herbert Rudley Marian McCargo Steven Paul John Miranda Snag Werris Tallie Cochrane Patrick Wright Bonnie Paul Tony O'Dell Peter Schrum Ben Frank Marvin Katzoff Alan Solomon Anthony Casertano Daniel Davies Thomas J. Raffaele John Diehl Mickey Cherney Mort Schwartz Al Bordighi Twink Caplan Cicci Victoria Rocha Anne Williams Dan Murphy John Malone Dan O'Brien Jack Gregory Terrence Evans David Eastman Elli Maclure Henry Charles Hilda Allen Rex Riley Mickey Gatlin Bill Collard Rebecca Edwards Walter G. Zeri Shel Goldstein Iren Koster David Caruso James Dunaway Howard Hays,Drama Romance
1375,cement garden the,1993,Andrew Birkin,Andrew Robertson Charlotte Gainsbourg Alice Coulthard Ned Birkin Sinéad Cusack Hanns Zischler Jochen Horst Gareth Brown William Hootkins Dick Flockhart Mike Clark,Drama
1376,meet wally sparks,1997,Peter Baldwin,Rodney Dangerfield Debi Mazar David Ogden Stiers Burt Reynolds Rita McKenzie Lisa Thornhill Mark L. Taylor Cindy Williams Gilbert Gottfried Tony Danza Karen Duffy Eamonn Roche Sir Mix A Lot Michael Weatherly Glenn Walker Harris Jr. Julia Sweeney Lenny Clarke Ryan Tomlinson Ron Jeremy Sandy Helberg Carmen Filpi Al Eisenmann George Wallace Cindy Ambuehl Alan Rachins Thomas Weber Edmund L. Shaff Kay Gerhard Dee Booher Michael Bolton George Greif Marzia Greif Rob Glushon Barry Nolan John Melendez Bob Saget Harry Basil Andre Rosey Brown Concetta D'Agnese Jennifer Hutt Michael Stadvec Big Nate Kanae Randy Kiyabu Nils Allen Stewart Scott L. Schwartz Patricia Forte Laura Basil Janice Hart Lewis Arquette Lesley-Anne Down Tim Allen Richard Bey Gabrielle Carteris George Hamilton John Henson Jay Leno Sally Jessy Raphael Geraldo Rivera Roseanne Barr Jerry Springer Alana Stewart Rolonda Watts Morton Downey Jr. Marsha Clark Annette Goodman Scott McKinley Michael Rooker Rochelle Swanson,Comedy
1377,hotel de love,1996,Craig Rosenberg,Aden Young Saffron Burrows Simon Bossell Pippa Grandison Ray Barrett Julia Blake Peter O'Brien Belinda McClory Caleb Cluff Cassandra Magrath Andrew Bibby Alan Hopgood Raelee Hill Margaret Hoctor Bayard Templin Robert Lowe Leo Faust Alan Stone Sally Lightfoot Barbara Burder Robert Tuttleby Craig Gillespie Madonna Munasinha Michelle Twigden Cameron Nugent Paul Crossley Bettina Petrone Stephanie Turner Andrew Russell John Forsyth Danny Stone Simon Patterson Peter Melberg Richard Montgomery Russell Smith Ben Hall John Baird Rob Lobosco Matt Norman Matt Robertson,Comedy Drama Romance
1378,rhyme  reason,1997,Peter Spirer,B-Real Kurtis Blow Da Brat Chuck D Sean 'Diddy' Combs Sen D.O.G. Desiree Densiti Dr. Dre E-40 MC Eiht Grandmaster Caz Heavy D Lauryn Hill Ice-T Wyclef Jean Ras Kass KRS-One L.V. Mack 10 Craig Mack Master P Method Man Keith Murray Nas The Notorious B.I.G. Q-Tip Raekwon Redman Busta Rhymes RZA DJ Scratch Erick Sermon Tupac Shakur Adario Strange Suave Too $hort,Documentary Music
1379,love and other catastrophes,1996,Emma-Kate Croghan,Matt Day Matthew Dyktynski Alice Garner Frances O'Connor Radha Mitchell Suzi Dougherty Kim Gyngell Suzanne Dowling Torquil Neilson Christine Stephen-Daly Dominic McDonald Alvin Chong Myles Collins Antony Neate Brigid Kelly Emma de Clario Shanti Gudgeon Maurie Annese Nicholas Crawford-Smith Adrian Martin Leroy Ryan Sanjot Kaur Sekhon Caroline Lloyd Kate Croghan Joyce Yuen Paul Harris Ben Power Douglas Wiley Trevor Johnston Martine Birch-Baker Scott Snibson Purdy Buckle Daina Reid Pearly Black Stavros Kazantzidis,Comedy Romance
1380,hollow reed,1996,Angela Pope,Sam Bould Martin Donovan Ian Hart Joely Richardson Jason Flemyng Shaheen Khan Kelly Hunter Tim Crouch Jane Hill Glen Hammond Simon Chandler Dilys Hamlett Andy Rashleigh David Calder Maeve Murphy Victoria Scarborough Roger Lloyd Pack Kenneth Anderson Annette Badland Douglas Hodge Edward Hardwicke Hannah Williams,Drama Romance
1381,losing chase,1996,Kevin Bacon,Helen Mirren Kyra Sedgwick Beau Bridges Michael Yarmush Lucas Denton Elva Mai Hoover Nancy Beatty Rino Romano Simon Reynolds B.J. McLellan Bunty Webb Kate Hennig Cheryl Swarts Ron Gabriel,Drama
1382,bonheur le,1965,Agnès Varda,Jean-Claude Drouot Marie-France Boyer Marcelle Faure-Bertin Manon Lanclos Sylvia Saurel Marc Eyraud Christian Riehl Paul Vecchiali Yvonne Dany Claire Drouot Olivier Drouot Sandrine Drouot,Drama Romance
1383,second jungle book mowgli  baloo the,1997,Dee McLachlan,Jamie Williams Billy Campbell Roddy McDowall David Paul Francis Gulshan Grover Dyrk Ashton Cornelia Hayes O'Herlihy B.J. Hogg Amy Robbins Hal Fowler Albert Moses Wijerathna Warakagoda Simon Barker E.A. Piyasena Raja Summanapala Sunil Hettiarachchi,Adventure Comedy Drama Family
1384,squeeze,1996,Marcus DeLeon,Lara Flynn Boyle Danny Nucci Peter Dobson Luca Bercovici Michael Chieffo Bert Santos Teresa DiSpina Sam Vlahos Valente Rodriguez Raye Birk Angelina Estrada Janet MacLachlan Tony Genaro Marita De Leon Laura Cerón Demetrius Navarro Kevin Ash,Drama
1385,roseannas grave for roseanna,1997,Paul Weiland,Jean Reno Mercedes Ruehl Polly Walker Mark Frankel Luigi Diberti Roberto Della Casa Giovanni Pallavicino Jorge Krimer Romano Ghini Giuseppe Cederna Daniele Ferretti Renato Scarpa Trevor Peacock George Rossi Paul Muller Lucia Guzzardi Lidia Biondi Anna Mazzotti Fay Ripley Giuseppe Papalia Luis C. García Mario Donatone Peter Gunn Pietro Bontempo Alfredo Varelli Gisella Mathews Franco Odoardi Julia Hine Lucianna De Falco Stefania Stella Francesco Gabriele Zita Perczel,Comedy Romance Drama
1386,tetsuo ii body hammer,1992,Shin'ya Tsukamoto,Tomorô Taguchi Shin'ya Tsukamoto Nobu Kanaoka Sujin Kim Hideaki Tezuka Tomoo Asada Iwata Keinosuke Tomioka Torauemon Utazawa Min Tanaka,Action Horror Sci-Fi
1387,fall,1997,Eric Schaeffer,Eric Schaeffer Amanda De Cadenet Rudolf Martin Francie Swift Lisa Vidal Roberta Maxwell Jose Yenque Josip Kuchan Scarlett Johansson Ellen Barber Willis Burks II Scott Cohen Roi King A.J. Lopez Casper Martinez Arthur J. Nascarella Rockets Redglare Lou Torres Jillian Kekligian Max Kellerman John O. Nelson Amaury Nolasco Darren Ross Giovanni Sanseviero Marc Sebastian Evan Thompson Monroe Weil Larry Weiss,Drama Romance
1388,gabbeh,1996,Mohsen Makhmalbaf,Abbas Sayah Shaghayeh Djodat Hossein Moharami Rogheih Moharami Parvaneh Ghalandari,Drama Mystery Romance
1389,mondo,1996,,Ray Romano Patricia Heaton Brad Garrett Doris Roberts Peter Boyle Madylin Sweeten Sawyer Sweeten Sullivan Sweeten Monica Horan Andy Kindler Jon Manfrellotti Tom McGowan Fred Willard Georgia Engel Katherine Helmond Maggie Wheeler Robert Culp Chris Elliott Len Lesser Victor Raider-Wexler Kevin James Susan Varon Sherri Shepherd Fred Stoller Joseph V. Perry Charles Durning David Proval Alex Meneses Alexandra Romano Richard A. Romano Max Rosenthal Albert Romano Elizabeth Herring Tina Arning Amy Aquino Phil Leeds David Hunt Debra Mooney Jerry Lambert Fred Ornstein Matt Romano Bob Odenkirk Dan Castellaneta Diana Maria Riva Suzie Plakson Jeff Garlin Anna Berger David Byrd Brian Posehn Dave Attell,Comedy
1390,innocent sleep the,1995,Scott Michell,Oliver Cotton Tony Bluto Paul Brightwell Michael Gambon Rupert Graves Campbell Morrison Graham Crowden Franco Nero Hilary Crowson Kieran Smith Sean Gilder Brian Lipson Dermot Kerrigan Dermot Keaney Alex Giannini Chris Chering Annabella Sciorra Chris Jury Laura Berkeley Hugh Walters John Hannah Crispin Redman Katie Carr Chris Armstrong Lehla Eldridge Struan Rodger Stephen Yardley Ken Ratcliffe Carmen De Venere Paul Gregory Gregory Paul Robert James Susan Gilmore Peter Cartwright Julian Rivett Patrick Duggan Hilary Waters Riz Abbasi Martin Biltcliffe James Peck Peter Howell Ben De Saumserez Stephen Haynes Luke Hope Thomas Lundy,Crime Drama Thriller
1391,for ever mozart,1996,Jean-Luc Godard,Madeleine Assas Ghalya Lacroix Bérangère Allaux Vicky Messica Frédéric Pierrot Harry Cleven Michel Francini Sabine Bail Max André Sylvie Herbert Cécile Reigher Dominique Pozzetto Valérie Delangre Xavier Boulanger Yasna Zivanovic Nathalie Dorval Daniel Krellenstein Jean Grécault Béatrice Avoine Marc Faure François Savioz Juliette Subira Valerio Popesco Euryale Winter Gérard Baume Norbert Krief Cécile Caillaud Eric Pichon Boris Andersen Pierre-Yves Boutrand Alain Wilmet Nedeljko Grujic Dan Thorens Sarah Bensoussan Karine Belly Claire Laroche Hervé Langlois Valérie Pelegatti Alain Moussay Stéphanie Lagarde Zbigniew Horoks André Lacombe Stanislas Gaczol Jean-Luc Godard Miles Jonn-Dalton Renaud Musy Serge Musy,Comedy Drama War
1392,locusts the,1997,John Patrick Kelley,Kate Capshaw Jeremy Davies Vince Vaughn Ashley Judd Paul Rudd Daniel Meyer Jessica Capshaw Jessica Robertson Jimmy Ray Pickens Jerry Haynes Jason Davis,Drama
1393,stag,1997,Gavin Wilding,John Stockwell Mario Van Peebles Jerry Stiller Gerald Anthony Mark Blum John Henson Ben Gazzara Andrew McCarthy Gregory Alan Williams Kevin Dillon William McNamara William Prael Jenny McShane Taylor Dayne Lawrence R. Leritz Dare Dukes Errol Sandiford Arthur M. Jolly Edward Capobianco P.J. Brown Michael A. Basilie Deana Langore Robert Roper Stanle Zbikowiski Jr.,Action Drama Thriller
1394,swept from the sea,1997,Beeban Kidron,Rachel Weisz Vincent Perez Ian McKellen Kathy Bates Joss Ackland Tony Haygarth Fiona Victory Tom Bell Zoë Wanamaker William Scott-Masson Eve Matheson Dave Hill Roger Ashton-Griffiths Matthew Scurfield Margery Withers Janine Duvitski Willie Ross Janet Henfrey Paul Whitby Bob Smith Angela Morant Gerardo Silano Neil Rutherford Sandra Huggett Frédérique Feder Ellis Fernandez Esperanza Carmona Natasha Cullingford Christopher Maskens Emma Payne Steve Rouse Michael Toon Peter Francis-Wemyss,Drama Mystery Romance
1395,hurricane streets,1998,,,
1396,stonewall,1995,Nigel Finch,Guillermo Díaz Frederick Weller Brendan Corbalis Duane Boutte Bruce MacVittie Peter Ratray Dwight Ewell Matthew Faber Michael McElroy Luis Guzmán Joey Dedio Tim Artz Isaiah Washington Candis Cayne David Drumgold Keith Levy Fenton Lawless Meg Gibson Vince Cupone George Rafferty Nicole Ari Parker Chuck Pfeiffer Gerry Becker José Zúñiga Emmanuel Xuereb Doug Barron John Ventimiglia Peter Davies John Doman Joseph Mosso Rennie Pincus Gabriel Mann Aida Turturro Stan Tracy Steve Itkin Tony Ray Rossi Gaetano LoGiudice Robert Loudon Bob Kobler Queen Allyson Allante Thomas Lanigan-Schmidt Randolfe Wicker Sascha Loren Jimmy Ashmore Christian Borle Mickey Deans Dana Eshghi Eric M. Eskenazi Brian Ferrari Curt Hayward Brian A. Kates Darren Ross Steven Wishnoff,Comedy Drama Romance
1397,of human bondage,1934,John Cromwell,Leslie Howard Bette Davis Frances Dee Kay Johnson Reginald Denny Alan Hale Reginald Sheffield Reginald Owen Desmond Roberts Charles Coleman Frank Mills Pat Somerset Harry Allen Ray Atchley Frank Baker Evelyn Beresford Jimmy Casey Ma Curly Byron Fitzpatrick Douglas Gordon Frankie Grandetta Tommy Hughes Kenner G. Kemp Billy Mills Nat Neahan Tempe Pigott Irene Rich Adrian Rosley Frank Schwab Al Sullivan Madeline Wilson,Drama Romance
1398,anna,1996,,,
1399,stranger in the house,1997,Rodney Gibbons,Michele Greene Bruce Dinsmore Steve Railsback Kathleen Kinmont Vlasta Vrana Wendii Fulford Una Kay Larry Day Tania Kontoyanni Tyrone Benskin Chelsea McIsaac Maral Hassib Bob Homme,Thriller
1400,picture bride,1995,,,
1401,m butterfly,1993,David Cronenberg,Jeremy Irons John Lone Barbara Sukowa Ian Richardson Annabel Leventon Shizuko Hoshi Richard McMillan Vernon Dobtcheff David Hemblen Damir Andrei Antony Parr Margaret Ma Tristram Jellinek Philip McGough David Neal Sean Hewitt Peter Messaline Michael Mehlmann Barbara Chilcott George Jonas Carl Zvonkin Viktor Fülöp Cadman Chui The Beijing Opera Troupe María Teresa Uribe Harriet Chung Monica Gan Ayumi Komoda Tammy Lok Tracey Oh Carly Wong,Drama Romance
1402,ciao professore,1993,,,
1403,caro diario dear diary,1994,,,
1404,withnail and i,1987,Bruce Robinson,Richard E. Grant Paul McGann Richard Griffiths Ralph Brown Michael Elphick Daragh O'Malley Michael Wardle Una Brandon-Jones Noel Johnson Irene Sutcliffe Llewellyn Rees Robert Oates Anthony Wise Eddie Tagoe Joyce Everson Fred Wood,Comedy Drama
1405,boys life 2,1997,Mark Christopher Tom DeCerchio Tom Donaghy Nickolas Perry,Michael Saucedo Justin Urich Travis Sher Milo Ventimiglia Vincent D'Onofrio Miles Perlich Eileen Brennan Harry Waters Jr. Mary Beth Hurt J.D. Cerna Kent Broadhurst Ellen Latzen Edward Seamon Greg Villepique Brett Barsky Peter Maloney Matt McGrath Stephen Tobolowsky Judy Kain John Lizzi Jonah Rooney Allen Dorane Jason Adelman Seth Green,Drama
1406,when night is falling,1995,Patricia Rozema,Pascale Bussières Rachael Crawford Henry Czerny David Fox Don McKellar Tracy Wright Clare Coulter Karyne Steben Sarah Steben Jonathan Potts Tom Melissis Stuart Clow Richard W. Farrell Fides Krucker Thomas Sokolowski Ruffian Jennifer Roblin Jacqueline Casey Sigrid Johnson,Drama Romance
1407,specialist the,1994,Luis Llosa,Sylvester Stallone Sharon Stone James Woods Rod Steiger Eric Roberts Mario Ernesto Sánchez Sergio Doré Jr. Chase Randolph Jeana Bell Brittany Paige Bouck Emilio Estefan Jr. LaGaylia Frazier Ramón González Cuevas Tony Munafo Cheito Quinonez Tony Tatis Mercedes Enriquez Yeniffer Behrens Scott Blake Rex Reddick Jeff Bornstein Allan Graf Juan F. Cejas Marcela Cardona Brent Sexton Yamilet Hidalgo Alfredo Álvarez Calderón Steve Raulerson David Caprita Mayte Vilán Bud Ekins John Archie Frank A. DeVito III Bobbi Evors Jon Curry Chris Conrad Carmen More Anabel Gracia Guillermo Gentile Ashley Nolan Victoria Bass Mario Roberts Jeff Moldovan Gene Hartline Antoni Corone Steve Gladstone Jackie Davis Elvis the Cat Robert Apisa Ray Buffer Robert Leon Casey Carl Ciarfalio Vincent De Paul Karlos Granada Jimmy Star Scott Waugh,Action Drama Thriller
1408,gordy,1995,,,
1409,swan princess the,1994,Richard Rich,Jack Palance Howard McGillin Michelle Nicastro Liz Callaway John Cleese Steven Wright Steve Vinovich Mark Harelik James Arrington Davis Gaines Joel McKinnon Miller Dakin Matthews Sandy Duncan Brian Nissen Adam Wylie Adrian Zahiri Tom Alan Robbins Bess Hopper Jon Joyce Susan Boyd Catte Adams Angie Jaree Bobbi Page Amick Byram Beth Anderson Kerry Katz Stephen W. Amerson Gary Stockdale Susie Stevens-Logan Rick Logan Randy Crenshaw Carmen Twillie Susan McBride Tampa M. Lann Sally Stevens Debbie Hall Bob Joyce Oren Waters Michael Dees Jim Haas Lex de Azevedo Jonathan Hadary David Zippel Jack Angel Patrick Pinney,Animation Comedy Family Fantasy Musical Romance
1410,harlem,1993,Leon Ichaso,Wesley Snipes Khandi Alexander DeVaughn Nixon Marquise Wilson O.L. Duke Clarence Williams III Abe Vigoda Anthony Thomas Michael Wright John Pittman Steve Harris Michael Guess Kimberly Russell Theresa Randle Abdul Mutakabbir Yusaf Ramadan Karl Johnson Andre Lamal Dulé Hill Sam Gordon Larry Joshua Raymond Serra Frank Ferrara Donald Faison Bryan Clark Lord Michael Banks Alex Brown Joe Dallesandro Ernie Hudson Nick Corello Leslie Uggams Natalie Venetia Belcon Brenden Jefferson Denetria Champ Phyromn Taylor Sam Bottoms Maria R. Kelly Vondie Curtis-Hall,Crime Drama Thriller
1411,barbarella,1968,Roger Vadim,Jane Fonda John Phillip Law Anita Pallenberg Milo O'Shea Marcel Marceau Claude Dauphin Véronique Vendell Giancarlo Cobelli Serge Marquand Nino Musco Franco Gulà Catherine Chevallier Marie Therese Chevallier Umberto Di Grazia David Hemmings Ugo Tognazzi Honey Autumn Silvana Bacci Loriana Bartella Marina Bartella Diane Bond Vita Borg Chantal Cachin Carla Cassola Giuseppe Castellano Tania de Paolis Fabienne Fabre Sergio Ferrero Corinne Fontaine Sadre Girodani Gara Granda Beatrice Lanscat Katiuska Lanvin Judith Matah Janet McLeod Susan Moren Gabriella Morganti María Teresa Orsini Talitha Pol Fred Robsahm Carla Rousso Antonio Sabato Jean Saudray Kitty Swan Fabio Testi Romolo Valli Silvana Venturelli Barbara Winer,Adventure Comedy Fantasy Sci-Fi
1412,land before time iii the time of the great giving 1,1995,Roy Allen Smith,Scott McAfee Candace Hutson Heather Hogan Jeff Bennett Rob Paulsen John Ingle Linda Gary Whit Hertford Nicholas Guest Tress MacNeille Frank Welker Scott Menville Kenneth Mars,Animation Adventure Family Musical
1413,street fighter,1994,Steven E. de Souza,Jean-Claude Van Damme Raul Julia Ming-Na Wen Damian Chapa Kylie Minogue Simon Callow Byron Mann Roshan Seth Andrew Bryniarski Grand L. Bush Robert Mammone Miguel A. Núñez Jr. Gregg Rainwater Kenya Sawada Jay Tavare Peter Navy Tuiasosopo Wes Studi Gerry Day Sander Vanocur Adrian Cronauer David Green Kenzo Tsujimoto Edward R. Pressman Ray Swenson Joe Bugner Brian Moll Maria Dickson Norman Steiner Andrew Cottgrove Seng Kawee Kamilyn Kaneko David De Souza Scott Rosen Renzo Colla Ric Curnow Efthymios Kallos Alex Ivacheff Maow Krungvong Françoise Le Cosset Saleh Saqqaf Rosanna Wong Christine M. Walton Darcy LaPier Jeri Barchilon James Costas Gary Fry Ross Marsden Ong Soo Han Benny Urquidez Gordon Waddell,Action Adventure Comedy Thriller
